
GEOID,NAME
17023011001,ORANGE
17023012001,PARKER
17023013001,WABASH 1
17023013002,WABASH 2
17023014001,WESTFIELD
17023015001,YORK
1702500BBG1,BIBLE GROVE
1702500BLA1,BLAIR
1702500CLA1,CLAY CITY I
1702500HOS1,HOOSIER
1702500HRT1,HARTER I
1702500HRT3,HARTER III
1702500HRT4,HARTER IV
1702500HRT5,HARTER V
1702500HRT6,HARTER VI
1702500HRT7,HARTER VII
1702500LKB1,LARKINSBURG I
1702500LOU1,LOUISVILLE I
1702500LOU2,LOUISVILLE II
1702500OSK1,OSKALOOSA
1702500PLX1,PIXLEY I
1702500SON1,SONGER
1702500STA1,STANFORD
1702500XEN1,XENIA
17027001001,ST ROSE 1
17027001002,ST ROSE 2
17027002001,WHEATFIELD
17027003001,IRISHTOWN 1
17027003002,IRISHTOWN 2
17027004001,EAST FORK
17027005001,SUGAR CREEK 1
17027005002,SUGAR CREEK 2
17027005003,SUGAR CREEK 3
17027005004,SUGAR CREEK 4
17027005005,SUGAR CREEK 5
17027006001,BREESE 1
17027006002,BREESE 2
17027006003,BREESE 3
17027006004,BREESE 4
17027007001,WADE 1
17027007002,WADE 2
17027008001,CARLYLE 1
17027008002,CARLYLE 2
17027008003,CARLYLE 3
17027008004,CARLYLE 4
17027009001,CLEMENT
17027010001,MERIDIAN
17027011001,LOOKINGGLASS 1
17027011002,LOOKINGGLASS 2
17027011003,LOOKINGGLASS 3
17027011004,LOOKINGGLASS 4
17027011005,LOOKINGGLASS 5
17027011006,LOOKINGGLASS 6
17027012001,GERMANTOWN 1
17027012002,GERMANTOWN 2
17027013001,SANTA FE
17027014001,LAKE 1
17027014002,LAKE 2
17027015001,BROOKSIDE 1
17027015002,BROOKSIDE 2
17027015003,BROOKSIDE 3
17027015004,BROOKSIDE 4
17027015005,BROOKSIDE 5
1702900AS01,ASHMORE 1
1702900CH01,CHARLESTON 1
1702900CH02,CHARLESTON 2
1702900CH03,CHARLESTON 3
1702900CH04,CHARLESTON 4
1702900CH05,CHARLESTON 5
1702900CH06,CHARLESTON 6
1702900CH08,CHARLESTON 8
1702900CH10,CHARLESTON 10
1702900CH11,CHARLESTON 11
1702900CH12,CHARLESTON 12
1702900CH13,CHARLESTON 13
1702900CH14,CHARLESTON 14
1702900CH15,CHARLESTON 15
1702900CH16,CHARLESTON 16
1702900CH17,CHARLESTON 17
1702900CH18,CHARLESTON 18
1702900CH19,CHARLESTON 19
1702900EO01,EAST OAKLAND 1
1702900HB01,HUMBOLDT 1
1702900HT01,HUTTON 1
1702900LY01,LAFAYETTE 1
1702900LY02,LAFAYETTE 2
1702900LY03,LAFAYETTE 3
1702900LY04,LAFAYETTE 4
1702900MG01,MORGAN 1
1702900MT03,MATTOON 3
1702900MT04,MATTOON 4
1702900MT05,MATTOON 5
1702900MT06,MATTOON 6
1702900MT08,MATTOON 8
1702900MT10,MATTOON 10
1702900MT12,MATTOON 12
1702900MT13,MATTOON 13
1702900MT16,MATTOON 16
1702900MT17,MATTOON 17
1702900MT18,MATTOON 18
