GEOID,TOTAL_POP,TOTAL_VAP,WHITE_VAP,HISPANIC_VAP,BLACK_VAP,NATIVE_VAP,ASIAN_VAP,PACIFIC_VAP,MINORITY_VAP,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
27017000050,2614,1988,1714,36,18,179,26,1,274,6536,2454,3577,505
27017000040,2305,1857,1630,12,44,129,19,8,227,7777,3260,4224,293
27017000170,2093,1649,1526,19,8,71,9,5,123,7365,3389,3645,331
27017000035,948,794,702,11,4,71,5,0,92,2973,1021,1776,176
27017000140,614,492,455,3,3,16,3,0,37,2236,1197,927,112
27017000175,428,334,313,2,1,16,1,0,21,1509,583,844,82
27017000030,985,749,708,5,4,24,4,0,41,3340,1533,1664,143
27017000180,443,335,316,6,0,11,0,0,19,1606,759,784,63
27017000085,209,175,158,2,0,14,0,0,17,748,398,312,38
27017000068,140,117,114,1,0,2,0,0,3,468,248,197,23
27017000020,1098,859,812,6,0,25,5,1,47,3940,1846,1905,189
27017000115,988,763,729,6,3,15,3,0,34,3182,1572,1434,176
27017000110,2789,2529,1812,94,404,146,41,29,717,4335,1591,2440,304
27017000145,448,345,329,4,0,7,4,0,16,1447,737,635,75
27017000130,460,331,214,6,1,110,1,1,117,1078,502,503,73
27017000005,400,318,295,2,7,8,1,0,23,1381,702,612,67
27017000105,553,445,430,1,0,8,4,0,15,2205,1016,1082,107
27017000150,413,337,316,6,0,6,3,0,21,1392,675,637,80
27017000015,620,460,425,2,3,25,6,0,35,1264,574,596,94
27017000090,304,239,224,0,4,4,0,0,15,923,515,360,48
27017000010,150,122,121,0,0,1,0,0,1,465,237,205,23
27017000100,207,158,149,0,0,6,2,0,9,686,305,369,12
27017000118,41,33,25,0,2,6,0,0,8,65,17,46,2
27017000125,304,226,215,0,1,1,1,1,11,950,519,398,33
27017000080,531,443,426,1,1,11,3,0,17,1939,994,891,54
27017000070,171,132,129,0,0,1,0,0,3,441,198,221,22
27017000075,240,204,196,0,2,5,0,0,8,613,230,344,39
27017000095,166,130,117,1,1,9,2,0,13,492,175,255,62
27017000155,161,132,125,2,0,3,1,0,7,491,241,229,21
27017000025,138,102,101,0,0,1,0,0,1,373,218,143,12
27017000185,168,120,113,1,2,5,1,0,7,285,136,133,16
27017000065,801,541,142,5,3,386,2,0,399,1656,253,1197,206
27017000120,977,753,521,11,4,221,1,2,232,3095,1070,1836,189
27019000140,1188,936,894,16,9,5,8,2,42,4586,3000,1438,148
27019000095,2453,1631,1504,42,21,15,34,3,127,6674,4482,1851,341
27019000135,4659,3385,3188,73,42,39,21,3,197,13431,8058,4578,795
27019000010,924,703,676,3,5,8,8,0,27,3181,2303,789,89
27019000085,1058,809,784,10,2,1,11,2,25,3655,2570,969,116
27019000130,1089,859,813,7,7,8,14,2,46,4388,2884,1346,158
27019000100,464,334,319,3,0,2,10,0,15,1194,885,236,73
27019000125,7743,5265,4775,183,88,67,127,3,490,22751,11633,9835,1283
27019000120,5269,3929,3685,106,47,42,31,8,244,17508,9214,7396,898
27019000115,1820,1400,1290,39,13,12,27,1,110,6569,3501,2797,271
27019000119,5287,3418,3134,65,42,22,129,2,284,16263,9049,6612,602
27019000090,1966,1603,1460,28,41,8,56,1,143,6492,4012,2164,316
27019000117,3439,2555,2382,31,37,13,74,0,173,12051,6097,5421,533
27019000045,8035,5506,4647,132,219,59,415,3,859,24420,11134,12167,1119
27019000112,4,0,0,0,0,0,0,0,0,4,2,2,0
27019000036,4365,3134,2790,85,56,31,140,2,344,15481,7329,7524,628
27019000030,2543,1787,1572,47,19,20,97,0,215,9040,4097,4558,385
27019000035,3676,2755,2474,74,32,24,142,2,281,13198,6081,6526,591
27019000037,3922,3187,2800,97,28,32,212,2,387,15159,6744,7752,663
27019000025,3348,2665,2300,115,43,31,147,7,365,12118,5405,6064,649
27019000020,2885,2043,1862,58,14,9,80,0,181,10819,4539,5848,432
27019000038,5208,3700,2971,94,107,28,464,4,729,15213,7262,7346,605
27019000040,6950,5008,4347,237,119,67,211,3,661,20880,9899,9802,1179
27019000055,6313,4986,4035,504,155,86,181,7,951,18908,8170,9670,1068
27019000050,6512,4820,3429,787,355,103,158,12,1391,17104,7281,8604,1219
27019000015,5241,3543,3027,121,83,34,237,9,516,15195,7215,7081,899
27019000110,871,678,669,3,1,2,1,0,9,3357,2150,1075,132
27019000072,83,51,41,2,3,3,4,0,10,209,111,88,10
27019000070,1359,1032,961,15,13,11,13,1,71,4520,2863,1473,184
27019000105,3863,2898,2676,112,36,44,29,8,222,11065,6855,3539,671
27019000150,683,541,524,9,0,2,4,0,17,2552,1854,632,66
27019000075,566,424,381,30,9,2,4,0,43,1695,1192,406,97
27019000005,753,616,595,11,2,7,2,0,21,2697,1815,790,92
27019000080,336,256,248,5,1,0,3,0,8,1167,837,294,36
27019000065,2047,1433,1319,45,17,12,35,0,114,6045,3503,2172,370
27021000118,35,28,25,2,0,2,1,0,3,165,106,52,7
27021000285,820,637,454,5,5,170,7,0,183,2403,1411,906,86
27021000237,13,9,5,1,2,3,0,0,4,3,3,0,0
27021000200,193,178,166,0,0,11,1,0,12,862,452,362,48
27021000250,1443,1202,1090,14,6,82,4,0,112,5433,3050,2139,244
27021000310,574,364,154,8,1,198,1,0,210,1190,422,668,100
27021000145,437,342,277,5,1,59,0,0,65,1537,962,521,54
27021000188,82,71,66,0,0,4,0,0,5,270,146,110,14
27021000252,226,144,32,3,1,111,0,0,112,320,67,228,25
27021000305,958,806,721,9,7,60,10,0,85,3127,1589,1390,148
27021000120,353,320,295,2,1,13,8,0,25,1510,801,668,41
27021000035,576,521,500,4,3,5,3,0,21,2290,1482,731,77
27021000317,269,184,91,6,3,83,1,0,93,669,388,254,27
27021000025,143,94,20,1,0,74,0,0,74,221,47,151,23
27021000262,13,10,3,0,0,4,0,0,7,51,11,39,1
27021000190,1713,1138,290,18,5,829,1,0,848,3630,837,2397,396
27021000245,115,83,79,0,0,2,0,0,4,350,262,75,13
27021000247,0,0,0,0,0,0,0,0,0,0,0,0,0
27021000110,232,184,104,2,3,73,1,0,80,555,282,246,27
27021000055,56,48,41,0,0,7,0,0,7,219,133,80,6
27021000075,675,451,105,10,4,335,1,0,346,1555,283,1060,212
27021000295,169,128,114,1,1,9,0,0,14,516,382,115,19
27021000275,164,138,133,0,0,5,0,0,5,501,318,165,18
27021000312,70,49,45,0,0,3,0,0,4,124,61,60,3
27021000105,123,100,68,1,1,26,3,1,32,297,126,147,24
27021000255,201,165,157,3,2,4,1,0,8,674,403,243,28
27021000050,26,21,21,0,0,0,0,0,0,32,17,13,2
27021000240,84,65,60,0,0,5,0,0,5,346,211,126,9
27021000130,176,152,132,3,1,12,3,0,20,630,420,189,21
27021000230,391,293,255,3,0,30,1,0,38,832,463,314,55
27021000150,91,73,63,1,1,6,0,0,10,259,159,83,17
27021000235,193,152,146,0,1,2,1,0,6,542,350,162,30
27021000260,55,50,49,0,0,1,0,0,1,237,161,74,2
27021000270,225,217,206,0,0,6,0,0,11,1091,713,344,34
27021000085,504,479,449,7,0,11,1,4,30,2195,1147,945,103
27021000030,72,63,62,0,0,1,0,0,1,288,166,107,15
27021000280,183,175,160,2,0,6,2,0,15,698,434,250,14
27021000290,423,381,372,2,0,4,0,0,9,1752,1006,705,41
27021000045,210,150,96,1,2,51,0,0,54,493,282,180,31
27021000135,613,509,425,2,1,72,2,2,84,2079,1236,741,102
27021000155,153,145,143,0,1,1,0,0,2,614,429,171,14
27021000040,98,71,64,1,1,5,0,0,7,259,142,94,23
27021000215,589,519,493,4,4,8,5,0,26,2239,1293,885,61
27021000320,710,659,631,1,0,7,4,0,28,3080,1653,1336,91
27021000225,811,707,664,4,5,23,3,0,43,2716,1688,909,119
27021000010,263,213,192,2,6,11,2,0,21,531,293,217,21
27021000090,117,101,95,0,0,2,4,0,6,429,277,129,23
27021000210,1186,916,850,11,11,21,9,0,66,3453,2413,884,156
27021000015,525,440,423,3,0,8,5,0,17,1620,1025,511,84
27021000300,539,402,380,3,3,4,0,0,22,1237,798,382,57
27021000205,911,700,651,8,2,24,10,0,49,2013,1240,655,118
27021000060,145,97,93,0,1,1,2,0,4,329,217,95,17
27021000115,294,244,222,3,0,13,3,0,22,970,462,445,63
27021000315,667,508,483,7,0,6,3,0,25,1775,1263,395,117
27021000160,626,479,456,5,3,13,3,0,23,1851,1167,589,95
27021000170,407,308,305,0,0,0,0,0,3,1247,922,260,65
27021000140,1056,876,846,9,1,7,4,0,30,4465,2944,1369,152
27021000065,159,123,122,0,0,0,1,0,1,525,409,98,18
27021000185,134,103,99,3,0,0,1,0,4,396,284,78,34
27021000180,230,187,178,4,0,1,2,0,9,561,431,99,31
27021000080,128,100,93,1,0,4,2,0,7,454,222,216,16
27021000005,76,64,62,0,0,1,1,0,2,218,167,41,10
27021000165,140,110,107,2,0,1,0,0,3,349,213,121,15
27021000220,179,129,127,0,0,2,0,0,2,392,317,48,27
27021000070,151,107,106,0,0,1,0,0,1,435,284,125,26
27021000100,889,692,664,7,2,6,3,0,28,3247,2291,827,129
27021000095,986,834,786,11,4,12,2,1,48,4105,2734,1265,106
27021000265,2889,2216,2113,24,12,37,9,0,103,8553,5413,2766,374
27021000020,484,383,362,0,0,11,2,0,21,1377,1002,299,76
27021000175,842,653,619,6,3,7,1,1,34,2819,2218,487,114
27021000187,13,11,9,0,2,0,2,0,2,40,37,3,0
27021000195,507,367,350,2,2,3,7,0,17,1201,775,363,63
27021000125,263,202,190,1,0,2,3,0,12,784,533,207,44
27023000045,241,183,176,1,5,0,1,0,7,906,565,296,45
27023000120,200,159,157,1,1,1,0,0,2,670,457,196,17
27023000065,319,257,236,8,3,11,4,0,21,965,561,343,61
27023000030,212,171,164,5,1,4,0,0,7,769,527,220,22
27023000025,946,776,676,38,12,56,0,0,100,2747,1284,1321,142
27023000032,0,0,0,0,0,0,0,0,0,0,0,0,0
27023000115,741,565,537,17,4,4,2,0,28,2606,1538,954,114
27023000090,2789,2086,1713,260,20,46,20,30,373,6742,3509,2834,399
27023000075,2609,1967,1677,211,15,54,7,1,290,6953,3543,2944,466
27023000105,314,244,242,0,0,1,0,0,2,858,713,130,15
27023000010,1423,1066,973,54,3,13,3,10,93,4224,2662,1348,214
27023000050,242,157,143,6,0,6,1,0,14,701,503,174,24
27023000015,194,152,146,2,2,0,0,0,6,626,358,230,38
27023000100,0,0,0,0,0,0,0,0,0,0,0,0,0
27023000135,205,155,147,2,2,4,1,1,8,651,499,120,32
27023000055,254,191,110,72,2,3,0,4,81,468,312,139,17
27023000020,103,78,78,0,0,0,0,0,0,372,270,92,10
27023000060,150,115,111,4,0,0,0,0,4,493,258,208,27
27023000110,328,257,246,2,2,1,3,0,11,1138,850,255,33
