
GEOID,NAME
27001000005,Aitkin
27001000010,Aitkin Twp
27001000015,Ball Bluff Twp
27001000020,Balsam Twp
27001000025,Beaver Twp
27001000030,Clark Twp
27001000035,Cornish Twp
27001000038,Unorg 47-24 (Davidson Unorg)
27001000040,Farm Island Twp
27001000045,Fleming Twp
27001000050,Glen Twp
27001000055,Haugen Twp
27001000060,Hazelton Twp
27001000065,Hill City
27001000070,Hill Lake Twp
27001000075,Idun Twp
27001000080,Jevne Twp
27001000082,Unorg 45-24 (Jewett Unorg)
27001000085,Kimberly Twp
27001000090,Lakeside Twp
27001000095,Lee Twp
27001000100,Libby Twp P-East
27001000105,Libby Twp P-West
27001000110,Logan Twp
27001000115,McGrath
27001000120,McGregor
27001000125,McGregor Twp
27001000130,Macville Twp
27001000132,Millward Twp
27001000135,Malmo Twp
27001000140,Morrison Twp
27001000145,Nordland Twp
27001000150,Palisade
27001000155,Pliny Twp
27001000160,Rice River Twp
27001000165,Salo Twp
27001000170,Seavey Twp
27001000175,Shamrock Twp
27001000180,Spalding Twp
27001000185,Spencer Twp
27001000190,Tamarack
27001000195,Turner Twp
27001000200,Verdon Twp
27001000205,Wagner Twp
27001000210,Waukenabo Twp
27001000215,Wealthwood Twp
27001000220,White Pine Twp
27001000225,Williams Twp
27001000230,Workman Twp
27001000240,Northeast Aitkin Unorg
27001000255,Unorg 48-27 (Blind Lake Unorg)
27001000260,Northwest Aitkin Unorg P-2
27001000285,Unorg 51-27 (Lemay Unorg)
27001000290,Northwest Aitkin Unorg P-1
27003000005,Andover P-1
27003000010,Andover P-2
27003000015,Andover P-3
27003000020,Andover P-4
27003000025,Andover P-5
27003000030,Andover P-6
27003000035,Andover P-7
27003000040,Andover P-8
27003000045,Andover P-9
27003000050,Andover P-10
27003000105,Anoka P-1
27003000110,Anoka P-2
27003000115,Anoka P-3
27003000120,Anoka P-4
27003000125,Anoka P-5
27003000130,Anoka P-6
27003000135,Anoka P-7
27003000140,Anoka P-8
27003000205,Bethel P-1
27003000305,Blaine W-1 P-1
27003000310,Blaine W-1 P-2
27003000315,Blaine W-1 P-3
27003000320,Blaine W-1 P-4
27003000325,Blaine W-1 P-5
27003000330,Blaine W-1 P-6
27003000335,Blaine W-1 P-7
27003000340,Blaine W-1 P-8
27003000405,Blaine W-2 P-1
27003000410,Blaine W-2 P-2A
27003000415,Blaine W-2 P-2B
27003000420,Blaine W-2 P-3
27003000425,Blaine W-2 P-4A
27003000430,Blaine W-2 P-4B
27003000435,Blaine W-2 P-5
27003000440,Blaine W-2 P-6
27003000505,Blaine W-3 P-1
27003000510,Blaine W-3 P-2
27003000515,Blaine W-3 P-3
27003000520,Blaine W-3 P-4
27003000525,Blaine W-3 P-5
27003000530,Blaine W-3 P-6
27003000535,Blaine W-3 P-7
27003000540,Blaine W-3 P-8
27003000605,Centerville P-1
27003000705,Circle Pines P-1
27003000710,Circle Pines P-2
27003000805,Columbia Heights P-1
27003000810,Columbia Heights P-2
27003000815,Columbia Heights P-3
27003000820,Columbia Heights P-4
27003000825,Columbia Heights P-5
27003000830,Columbia Heights P-6
27003000835,Columbia Heights P-7
27003000840,Columbia Heights P-8
27003000905,Columbus P-1
27003001005,Coon Rapids W-1 P-1
27003001010,Coon Rapids W-1 P-2
27003001015,Coon Rapids W-1 P-3
27003001020,Coon Rapids W-1 P-4
27003001105,Coon Rapids W-2 P-1
27003001110,Coon Rapids W-2 P-2
27003001115,Coon Rapids W-2 P-3
27003001120,Coon Rapids W-2 P-4
27003001125,Coon Rapids W-2 P-5
27003001205,Coon Rapids W-3 P-1
27003001210,Coon Rapids W-3 P-2
27003001215,Coon Rapids W-3 P-3
27003001220,Coon Rapids W-3 P-4
27003001305,Coon Rapids W-4 P-1
27003001310,Coon Rapids W-4 P-2
27003001315,Coon Rapids W-4 P-3
27003001320,Coon Rapids W-4 P-4
27003001405,Coon Rapids W-5 P-1
27003001410,Coon Rapids W-5 P-2
27003001415,Coon Rapids W-5 P-3
27003001420,Coon Rapids W-5 P-4
27003001425,Coon Rapids W-5 P-5
27003001505,East Bethel P-1
27003001510,East Bethel P-2
27003001515,East Bethel P-3
27003001605,Fridley W-1 P-1
27003001610,Fridley W-1 P-2
27003001615,Fridley W-1 P-3
27003001620,Fridley W-1 P-4
27003001705,Fridley W-2 P-1
27003001710,Fridley W-2 P-2
27003001715,Fridley W-2 P-3
27003001720,Fridley W-2 P-4
27003001805,Fridley W-3 P-1
27003001810,Fridley W-3 P-2
27003001815,Fridley W-3 P-3
27003001820,Fridley W-3 P-4
27003001905,Ham Lake P-1
27003001910,Ham Lake P-2
27003001915,Ham Lake P-3A
27003001920,Ham Lake P-4A
27003001925,Ham Lake P-5
27003001930,Ham Lake P-6A
27003002005,Hilltop P-1
27003002105,Lexington P-1
27003002205,Lino Lakes P-1
27003002210,Lino Lakes P-2
27003002215,Lino Lakes P-3
27003002220,Lino Lakes P-4
27003002225,Lino Lakes P-5
27003002230,Lino Lakes P-6
27003002235,Lino Lakes P-7
27003002305,Linwood Twp P-1
27003002310,Linwood Twp P-2
27003002405,Nowthen P-1A
27003002410,Nowthen P-2A
27003002505,Oak Grove P-1
27003002510,Oak Grove P-2
27003002515,Oak Grove P-3
27003002520,Oak Grove P-4
27003002605,Ramsey W-1 P-1
27003002610,Ramsey W-1 P-2
27003002705,Ramsey W-2 P-1
27003002710,Ramsey W-2 P-2
27003002805,Ramsey W-3 P-1
27003002810,Ramsey W-3 P-2
27003002905,Ramsey W-4 P-1
27003002910,Ramsey W-4 P-2
27003003005,Saint Francis P-1
27003003010,Saint Francis P-2
