
GEOID,NAME
0901111-049,Stonington 003-00
0901111-050,Stonington 004-00
0901111-051,Stonington 005-00
0901111-052,Voluntown 001-00
0901111-053,Waterford 001-00
0901111-054,Waterford 002-00
0901111-055,Waterford 003-00
0901111-056,Waterford 004-00
0901111-057,Montville 004-00
0901313-001,Andover 001-00
0901313-002,Bolton 001-00
0901313-003,Columbia 001-00
0901313-004,Coventry 001-00
0901313-005,Coventry 002-00
0901313-006,Ellington 001-00
0901313-007,Ellington 002-00
0901313-008,Hebron 001-00
0901313-009,Mansfield 001-00
0901313-010,Mansfield 002-00
0901313-011,Mansfield 003-00
0901313-012,Mansfield 004-00
0901313-013,Somers 001-00
0901313-014,Stafford 001-00
0901313-015,Stafford 002-00
0901313-016,Stafford 003-00
0901313-017,Tolland 001-00
0901313-018,Tolland 002-00
0901313-019,Tolland 003-00
0901313-020,Union 001-00
0901313-021,Vernon 001-00
0901313-022,Vernon 002-00
0901313-023,Vernon 003-00
0901313-024,Vernon 004-00
0901313-025,Willington 001-00
0901515-001,Ashford 001-00
0901515-002,Brooklyn 001-00
0901515-003,Canterbury 001-00
0901515-004,Chaplin 001-00
0901515-005,Eastford 001-00
0901515-006,Hampton 001-00
0901515-007,Killingly 001-01
0901515-008,Killingly 002-01
0901515-009,Killingly 002-02
0901515-010,Killingly 003-00
0901515-011,Killingly 004-01
0901515-012,Killingly 004-02
0901515-013,Killingly 005-00
0901515-014,Plainfield 001-00
0901515-015,Plainfield 001-01
0901515-016,Plainfield 002-00
0901515-017,Plainfield 003-00
0901515-018,Plainfield 004-00
0901515-019,Pomfret 001-00
0901515-020,Putnam 001-00
0901515-021,Putnam 002-00
0901515-022,Scotland 001-00
0901515-023,Sterling 001-00
0901515-024,Thompson 001-00
0901515-025,Thompson 002-00
0901515-026,Thompson 003-00
0901515-027,Thompson 004-00
0901515-028,Windham 004-00
0901515-029,Windham 005-00
0901515-030,Windham 006-00
0901515-031,Windham 007-00
0901515-032,Windham 008-00
0901515-033,Woodstock 001-00
