GEOID,TOTAL_POP,TOTAL_VAP,WHITE_VAP,HISPANIC_VAP,BLACK_VAP,NATIVE_VAP,ASIAN_VAP,PACIFIC_VAP,MINORITY_VAP,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
2400901-003,3550,2744,2162,110,340,77,57,2,582,9901,5902,3633,366
2400903-005,4026,3099,2215,93,647,61,71,8,884,11995,6494,5200,301
2400903-004,3727,2869,2355,108,281,70,61,5,514,11286,6760,4095,431
2402102-011,4695,3782,2250,489,813,80,180,11,1532,8852,2607,5851,394
2402107-002,7756,5085,2370,630,675,76,1354,11,2715,17668,6876,10185,607
2402107-005,154,126,103,6,3,1,15,0,23,359,219,121,19
2402109-009,2660,1923,1261,173,277,59,172,0,662,4936,2509,2281,146
2402109-003,786,593,441,52,32,11,52,0,152,2436,1472,879,85
2402112-001,4628,3354,2590,240,364,96,95,0,764,12772,6801,5552,419
2402112-002,6,6,3,3,0,0,0,0,3,5,2,3,0
2400903-008,5319,3784,2891,143,540,75,123,16,893,14541,7470,6609,462
2400901-005,4816,3585,2595,188,652,93,57,5,990,12420,6851,4983,586
2400901-007,4131,3214,2522,89,440,72,70,12,692,12375,6873,4982,520
2402110-001,2407,1907,1732,61,48,45,26,3,175,6420,4831,1415,174
2402102-010,6397,4955,2920,747,962,100,279,13,2035,15607,5722,9335,550
2402102-005,5976,4945,3803,372,514,86,169,22,1142,15999,5008,10317,674
2402102-018,2745,1951,1176,171,424,44,163,3,775,7932,3149,4476,307
2402102-015,6077,5033,3645,362,716,65,255,9,1388,15010,6304,8254,452
2402102-007,5370,4443,3034,497,665,87,201,4,1409,14282,4856,8860,566
2403321-005,4075,3119,273,1491,1104,143,288,5,2846,7181,1121,5890,170
2403302-003,3987,3002,690,424,1764,62,121,5,2312,10873,1425,9130,318
2403306-022,5544,4293,70,191,4014,39,38,1,4223,11026,549,10312,165
2403306-021,861,677,32,106,520,13,17,0,645,2234,139,2046,49
2403310-009,6636,4886,693,1439,2527,164,229,7,4193,9178,1186,7758,234
2402102-004,10105,7276,2335,2716,1495,200,701,11,4941,16440,4735,11109,596
2402102-001,5207,4145,2146,718,948,92,287,4,1999,11892,3038,8332,522
2402104-001,1240,1017,952,34,6,18,9,1,65,3589,2539,957,93
2400901-004,3318,2638,2097,65,338,67,47,7,541,10191,6361,3486,344
2402124-002,1205,982,803,70,51,20,28,3,179,3772,2058,1575,139
2402124-004,27,18,4,10,1,7,0,0,14,18,8,10,0
2402124-005,1503,1131,585,132,285,28,126,0,546,3813,1726,1979,108
2402124-006,38,34,29,4,1,2,1,0,5,92,62,26,4
2402109-005,1913,1483,1327,61,34,20,35,1,156,6513,3555,2757,201
2402109-004,4645,3589,3139,150,84,73,120,3,450,14964,9158,5290,516
2402108-001,2597,2059,1812,76,67,51,45,0,247,8634,5922,2496,216
2402116-001,4375,3374,2992,98,96,57,101,7,382,14852,9114,5237,501
2402102-003,4219,3655,2860,277,359,97,91,7,795,12009,3593,7882,534
2402109-007,6957,5002,4049,279,236,88,304,11,953,20070,10620,8785,665
2402109-006,5114,3635,2743,221,313,54,304,14,892,13704,6655,6613,436
2402107-001,3098,2424,1885,149,165,25,193,5,539,7984,3924,3724,336
2402107-007,1213,823,506,79,98,14,124,1,317,1810,916,831,63
2400903-001,3183,2519,1921,132,321,74,83,13,598,9351,4975,4036,340
2402121-002,2629,2019,1417,144,275,28,134,2,602,8187,3251,4659,277
2402102-008,8732,6569,2818,1717,1430,171,558,1,3751,13254,4598,8226,430
2402121-003,1664,1338,1052,76,96,14,100,2,286,5275,2515,2563,197
2402101-002,7339,5282,2801,784,1138,92,493,14,2481,15819,5689,9530,600
2403304-001,2502,2086,1107,159,727,87,43,2,979,7454,3291,3941,222
2403320-005,3888,2949,291,1321,1235,130,159,3,2658,7755,953,6640,162
2403320-001,5069,3892,384,1478,1924,113,155,2,3508,10885,1323,9348,214
2403301-004,4511,3468,743,1484,784,108,473,14,2725,10034,2320,7390,324
2403301-005,4050,3191,949,1238,645,100,362,1,2242,10944,3022,7602,320
2403301-006,2531,1965,247,487,1080,40,150,4,1718,6622,892,5572,158
2403318-002,2707,2078,42,378,1636,30,33,1,2036,6182,282,5776,124
2403318-015,168,113,0,27,88,3,3,0,113,248,4,238,6
2403302-002,2922,2218,223,1046,790,83,184,8,1995,6387,700,5521,166
2403306-029,1005,856,34,80,716,26,18,0,822,2556,142,2373,41
2403306-028,1121,923,83,117,694,5,18,2,840,2811,328,2445,38
2403306-014,614,496,41,35,395,4,31,1,455,1835,129,1686,20
2403314-008,3867,2939,280,323,2001,51,350,12,2659,6871,734,5964,173
2403314-012,3172,2581,648,175,1431,35,344,4,1933,8888,1775,6830,283
2403317-002,3576,2793,498,1124,1086,101,97,14,2295,8063,895,6957,211
2403314-009,4581,3558,775,349,2176,52,268,5,2783,13265,2452,10538,275
2403314-013,1615,1213,279,52,773,15,109,2,934,3996,759,3134,103
2403314-017,37,30,3,11,14,6,1,0,27,65,6,58,1
2403314-001,3437,2764,824,258,1515,51,165,1,1940,10635,2069,8305,261
2403314-014,27,15,3,5,5,0,2,0,12,82,13,67,2
2403312-015,3718,2984,121,369,2382,47,97,1,2863,9213,666,8393,154
2403317-010,9840,7307,184,5107,1884,389,231,12,7123,13693,1014,12369,310
2403317-013,1973,1377,45,971,305,111,57,3,1332,1168,70,1082,16
2403307-009,5285,4167,271,144,3605,45,170,4,3896,13581,1257,12126,198
2401506-001,5430,4113,3726,153,60,102,50,1,387,14477,10814,3248,415
2401506-002,3999,3137,2920,68,31,79,29,6,217,13087,9877,2808,402
2401505-005,6600,4954,4259,172,295,138,84,9,695,13960,9606,3854,500
2401506-003,1203,923,863,8,13,18,16,1,60,2771,2167,538,66
2401509-001,2768,2139,2000,41,19,51,14,4,139,8117,6155,1749,213
2401505-002,4393,3474,2802,131,333,105,86,10,672,9619,5980,3295,344
2401505-004,3830,2774,2091,179,371,82,62,8,683,6213,3262,2677,274
2401507-002,5588,4440,3429,145,658,134,78,8,1011,13410,7819,5224,367
2401507-004,559,447,389,22,5,11,15,1,58,1494,1084,355,55
2401507-003,1466,1182,973,42,109,36,15,2,209,3041,1878,1053,110
2401507-001,4125,3208,2886,60,119,87,35,0,322,11954,8617,2979,358
2401504-001,5288,4244,3822,159,78,86,53,1,422,15516,9107,5893,516
2401504-002,3830,2930,1821,201,707,69,137,2,1109,6981,2791,3948,242
2401503-006,3109,2408,2112,111,81,75,12,1,296,7679,5200,2227,252
2402121-004,4795,3418,1938,394,736,45,328,10,1480,10291,4108,5835,348
2402101-001,3951,3073,2459,186,212,47,142,5,614,13332,7126,5750,456
2402101-003,2704,2005,1564,196,136,32,50,0,441,8255,4103,3827,325
2403318-001,4164,3263,66,404,2769,88,26,3,3197,11666,470,11010,186
2403320-007,2061,1506,16,339,1151,45,11,1,1490,4710,262,4362,86
2403320-018,3765,2523,54,397,1932,35,146,4,2469,3807,163,3576,68
2403317-003,15919,11134,185,9537,1200,1366,255,16,10949,8085,725,7205,155
2403312-001,3572,2688,184,940,1184,71,374,18,2504,5859,792,4948,119
2403312-002,2697,2113,102,560,1372,39,81,9,2011,6353,537,5689,127
2403302-005,5119,3630,160,2647,798,222,50,8,3470,5604,621,4894,89
2403302-097,0,0,0,0,0,0,0,0,0,0,0,0,0
2403302-098,36,26,0,22,3,1,1,0,26,5,0,5,0
2403316-001,1612,1165,149,646,349,42,14,4,1016,2920,412,2435,73
2403319-001,7010,5103,1015,2622,1178,254,294,10,4088,10918,1759,8844,315
2403319-004,4935,3363,136,2362,862,173,59,2,3227,5319,577,4620,122
2403313-014,6164,4651,107,229,4159,69,180,3,4544,14930,902,13817,211
2403313-020,1020,721,10,96,606,21,11,0,711,2253,133,2083,37
2403313-005,4159,3442,539,152,2691,40,97,4,2903,11065,878,10039,148
2403313-013,2446,2008,52,80,1847,35,44,4,1956,7017,518,6404,95
2403313-012,4144,3343,75,134,3077,35,106,4,3268,12504,649,11663,192
2403306-010,4386,3514,123,266,3059,75,108,2,3391,10002,540,9259,203
2403318-007,3841,2863,62,356,2446,58,25,4,2801,10190,466,9554,170
2400902-008,4767,3582,2690,121,552,98,127,3,892,11392,6805,4269,318
2400902-005,4083,3151,2571,105,269,81,97,3,580,11811,7269,4163,379
2400902-002,4361,3289,2211,157,760,70,80,2,1078,11114,6414,4411,289
2402115-002,4900,3939,3616,114,56,75,58,1,323,12027,8221,3391,415
2402126-001,5111,3811,3056,265,273,83,129,5,755,15706,8269,6926,511
2400111-000,1138,916,849,7,21,6,25,4,67,3641,1897,1638,106
2400123-000,2734,2113,1784,58,194,51,27,1,329,6165,3870,2082,213
2400106-001,1759,1428,1244,28,102,17,30,0,184,4064,2000,1911,153
2400106-099,0,0,0,0,0,0,0,0,0,0,0,0,0
2400122-001,2348,1984,1669,44,198,46,34,1,315,4524,2758,1594,172
2400122-002,119,100,95,1,0,0,0,0,5,377,274,98,5
2400104-002,1363,1008,867,16,84,28,2,1,141,1804,1010,686,108
2400104-005,1105,884,793,5,41,32,3,0,91,2433,1536,807,90
2400303-015,1933,1524,1379,35,26,28,31,3,145,7229,5115,1907,207
2400304-004,2834,2192,1734,101,175,48,119,5,458,9554,5594,3555,405
2400306-027,1484,1183,869,185,50,27,43,1,314,4736,2915,1667,154
2400302-022,3740,3070,2412,179,328,86,61,2,658,9425,5578,3484,363
2400302-008,3934,3135,2151,362,405,92,117,8,984,9043,5179,3533,331
2400306-012,3330,2458,1387,225,752,42,76,3,1071,8294,2697,5308,289
2402701-001,3725,2707,1589,137,490,40,456,12,1118,11581,4998,6095,488
2402701-013,2121,1586,924,77,276,35,297,2,662,6989,3311,3420,258
2400301-015,3157,2452,1591,224,467,53,121,10,861,7375,3982,3149,244
2400301-016,3740,2798,1545,431,612,95,149,3,1253,6857,3285,3348,224
2400301-013,2001,1459,864,199,330,55,48,2,595,3737,1602,1966,169
2402701-015,9630,7260,1836,569,3021,103,1796,18,5424,14188,3123,10562,503
2402701-021,4276,3108,1004,301,1078,69,730,7,2104,8889,2088,6503,298
2402702-018,2847,2110,1506,79,146,19,338,2,604,9050,3790,4889,371
2402706-030,2614,1885,481,388,728,50,302,0,1404,4329,917,3276,136
2402705-014,1146,934,588,83,161,21,95,5,346,3269,1101,2032,136
2402702-004,3280,2370,879,143,675,25,659,7,1491,7515,1994,5297,224
2400305-017,2865,2151,1881,89,76,41,69,10,270,10979,5470,5114,395
2400301-001,2422,1966,1491,79,169,47,169,10,475,8327,5043,3018,266
2403708-009,6432,4575,1668,607,1975,145,253,11,2907,10413,3293,6733,387
2403708-011,4018,3024,1845,286,663,72,182,22,1179,6801,3358,3063,380
2403708-006,1879,1483,1137,68,136,38,104,2,346,6132,3567,2284,281
24037ZZZZZZ,0,0,0,0,0,0,0,0,0,7,5,2,0
2403701-002,2374,1897,1557,62,186,37,52,10,340,7410,4711,2444,255
2403705-002,4042,3238,2599,85,411,95,46,6,639,10641,7228,3112,301
2403706-003,4565,3449,2924,105,178,82,135,6,525,11710,8137,3148,425
2403701-001,4021,3445,2675,158,424,81,119,12,770,10474,5921,4170,383
2403703-002,3518,2590,1990,70,436,55,40,7,600,8906,5097,3570,239
2403706-001,2116,1673,1470,29,105,38,25,0,203,5203,3487,1516,200
2403709-001,265,209,176,3,19,3,7,0,33,949,529,402,18
2403708-002,2354,1830,1428,95,153,56,83,4,402,6385,3857,2242,286
2403707-001,3300,2661,2196,33,346,53,23,5,465,9932,6335,3405,192
2403702-001,3182,2469,2007,93,227,64,71,6,462,9615,6101,3137,377
2403704-003,3553,2762,2227,51,382,48,32,5,535,9902,6654,2989,259
2403708-001,5279,4006,1873,418,1417,111,253,4,2133,9520,3801,5332,387
2403702-002,1957,1589,1315,58,115,14,64,12,274,6498,3858,2397,243
2403703-004,2276,1834,1582,51,33,20,121,3,252,6978,4472,2273,233
2402702-006,2883,2058,1008,84,233,23,707,7,1050,6733,2585,3837,311
2402702-012,4040,3108,2074,142,226,42,637,2,1034,9111,3722,4989,400
2402706-027,3300,2415,805,176,939,50,495,6,1610,9789,2358,7083,348
2402702-010,2010,1447,751,23,71,11,567,2,696,5899,1974,3711,214
2402706-001,3516,2737,1206,420,797,64,270,4,1531,7623,2669,4638,316
2402701-006,4768,3485,1390,996,473,105,592,1,2095,7620,2691,4597,332
2400129-002,1968,1609,1495,12,26,29,44,1,114,6605,4250,2150,205
2400106-003,929,750,652,13,57,21,8,0,98,1919,1056,778,85
2400114-000,762,668,548,22,70,21,15,0,120,1358,574,716,68
2400126-000,3909,3345,2454,77,594,37,140,3,891,7266,3601,3356,309
2400118-000,2054,1623,1538,19,10,41,10,1,85,5504,4491,882,131
2402311-001,125,108,107,1,0,0,0,0,1,461,412,45,4
2400307-027,4121,3133,2490,188,272,34,143,1,643,9803,5461,4038,304
2400303-022,2236,1810,1390,49,267,34,62,3,420,7458,4507,2697,254
2400303-020,2254,1828,1610,54,50,32,75,1,218,7705,5523,1937,245
2400307-023,3711,2864,2468,130,111,36,101,3,396,9668,5526,3804,338
2400303-017,2602,2081,1881,52,52,43,36,4,200,8697,6346,2057,294
2400302-013,2480,1948,1395,105,326,46,81,10,553,6515,3328,2906,281
2400102-000,996,844,810,2,8,16,3,0,34,2806,2245,477,84
2400104-004,1887,1564,1413,22,85,19,11,2,151,4716,2918,1654,144
2402703-005,6756,5050,2602,95,385,33,1950,4,2448,14515,6735,7270,510
2402706-029,5871,4710,2133,251,1230,85,1057,9,2577,17725,4489,12612,624
2402706-012,1062,832,451,96,228,35,57,3,381,3656,876,2653,127
2402705-016,2856,2382,1131,174,767,38,291,4,1251,7653,1799,5572,282
2402706-033,2888,2244,958,274,727,68,228,1,1286,8430,2512,5596,322
2402706-026,3396,2614,1416,144,780,24,249,0,1198,11562,2599,8558,405
2400301-022,9724,7913,2921,747,2548,139,1721,21,4992,17928,5091,12231,606
2400301-025,2036,1599,939,185,289,45,145,1,660,5530,2814,2518,198
2400301-006,3728,3063,1167,280,1155,96,397,7,1896,9068,2680,6124,264
2400307-017,1902,1439,1036,81,213,23,88,2,403,5443,2458,2741,244
2400307-015,2853,2124,1705,103,168,23,124,5,419,7886,3753,3799,334
2400307-026,2832,2075,1629,129,116,31,160,10,446,7749,3810,3640,299
2400307-018,3133,2235,1570,110,313,33,205,4,665,8266,3769,4199,298
2400306-004,1347,1104,482,230,332,13,57,0,622,2869,563,2197,109
2400306-001,3031,2612,2160,180,160,46,63,7,452,9608,3616,5654,338
2400306-013,2202,1544,579,412,499,31,46,0,965,4365,1200,3057,108
2400306-015,3353,2511,1019,929,427,80,112,2,1492,5387,1563,3628,196
2400103-000,1042,843,807,0,10,16,4,1,36,2724,2256,413,55
2402703-004,352,252,161,5,8,3,74,0,91,1039,474,533,32
2402703-006,2618,1965,1359,73,164,25,322,1,606,8762,4425,3978,359
2402701-007,1606,1206,574,78,211,25,317,1,632,2998,1008,1877,113
2402706-014,2067,1600,801,133,526,16,130,1,799,7436,1582,5589,265
2402706-016,4008,2960,1133,420,1020,51,416,7,1827,10149,2096,7681,372
2402704-003,2353,1853,1586,60,60,34,92,6,267,10011,6125,3555,331
2402701-016,1236,915,455,128,149,31,172,2,460,3031,1425,1468,138
2402701-002,856,613,430,24,62,3,96,0,183,2774,1462,1238,74
2402701-014,2490,1897,1295,65,143,16,378,3,602,8493,3637,4552,304
2402701-018,596,468,274,40,66,3,85,0,194,1830,833,911,86
2402702-016,4255,3146,1708,109,286,22,1003,5,1438,10586,3950,6314,322
2402706-004,2721,2116,1547,116,234,46,192,0,569,11115,3856,6833,426
2402706-009,3181,2296,687,511,864,74,216,7,1609,8517,1403,6851,263
2401503-003,7120,5411,3915,311,934,135,132,4,1496,10248,5562,4326,360
2401503-004,980,744,625,36,46,29,6,0,119,1430,1010,398,22
2401502-002,2809,2214,2001,63,73,34,13,3,213,6921,4375,2332,214
24015ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2401503-005,2144,1725,1154,122,340,34,64,3,571,3096,1478,1476,142
2401505-001,3806,2948,2530,115,169,94,34,7,418,7417,4908,2242,267
2401505-006,982,767,638,34,41,18,29,1,129,2411,1409,911,91
2403308-001,1909,1584,809,92,633,53,22,6,775,4746,1962,2620,164
2403313-003,2353,1776,17,248,1494,42,30,2,1759,6621,456,6049,116
2403313-008,3122,2132,58,588,1358,43,121,7,2074,5474,263,5119,92
2403310-006,6634,5200,735,806,3184,113,527,16,4465,14343,2067,11972,304
2403310-001,3168,2554,342,463,1552,53,226,7,2212,5833,629,5051,153
2403310-014,2454,1640,74,277,1277,30,31,0,1566,3263,150,3028,85
2403317-007,7205,5686,245,2015,3410,161,119,13,5441,12709,768,11718,223
2403307-010,5267,4175,514,193,3320,52,199,1,3661,13336,1802,11285,249
2403307-007,4987,3997,875,200,2666,87,255,7,3122,11205,1931,9012,262
2403311-003,4380,3478,248,162,2971,66,97,7,3230,13029,1175,11634,220
2403311-005,616,502,62,34,393,8,18,0,440,1703,201,1476,26
2403302-001,3903,2899,100,839,1957,63,30,0,2799,5985,410,5449,126
2403305-001,7066,5418,632,395,4009,128,380,13,4786,16965,2068,14622,275
2403312-010,5860,4957,779,602,2994,75,607,13,4178,14482,1950,12267,265
2403312-006,5506,4319,53,362,3878,80,50,5,4266,10897,537,10163,197
2400901-001,3839,3353,2772,92,356,42,81,11,581,12102,6229,5549,324
2402107-006,8,3,2,0,0,0,1,0,1,11,0,10,1
2400106-006,1875,1502,1393,17,44,34,20,5,109,5065,3550,1384,131
2400108-000,3232,2580,2477,27,27,32,13,0,103,7835,5940,1704,191
2400116-000,3199,2850,1783,132,884,37,26,0,1067,5319,4096,1110,113
2400129-001,2240,1845,1728,12,36,21,27,4,117,7093,4924,2019,150
2403318-006,5185,3950,54,188,3710,35,25,4,3896,12320,521,11595,204
2403318-009,3146,2554,115,301,2118,31,63,5,2439,8598,440,7976,182
2403306-017,5327,4399,127,240,3988,66,62,4,4272,12362,536,11613,213
2403306-001,5014,4016,168,425,3403,64,34,9,3848,12475,694,11585,196
2403306-011,2924,2361,65,184,2095,40,19,1,2296,9685,571,8953,161
2403314-004,2776,2144,1123,240,628,36,122,2,1021,8504,3179,5051,274
2403306-006,4965,4010,101,287,3593,55,61,3,3909,9738,485,9076,177
2403306-016,5668,4149,98,274,3750,79,48,5,4051,9875,440,9239,196
2403320-010,1418,1058,108,351,561,37,54,1,950,3438,382,2975,81
2403320-021,2430,1781,235,803,621,88,107,2,1546,4171,828,3249,94
2403321-009,1489,1339,417,114,482,26,326,0,922,4246,779,3294,173
2403312-013,4760,3769,58,251,3431,64,31,4,3711,11386,582,10623,181
2403309-010,3230,2585,242,326,1885,55,124,6,2343,9304,861,8242,201
2403311-004,7736,5876,756,352,4594,166,168,9,5120,17402,2179,14895,328
2403311-001,3882,3080,428,228,2341,94,82,8,2652,10797,1485,9118,194
2403314-011,2139,1950,346,73,1492,12,59,6,1604,3418,1001,2327,90
2403314-016,585,516,55,23,429,7,15,1,461,833,198,621,14
2403310-002,6844,5249,1157,1173,2564,109,345,9,4092,14108,2502,11151,455
2403310-005,4883,3866,2049,506,904,88,391,4,1817,14534,5140,8854,540
2403310-013,7488,6030,1184,853,3260,98,729,14,4846,15159,2520,12270,369
2403309-008,7049,5678,301,317,4927,90,170,15,5377,19000,1399,17348,253
2403321-003,4248,3550,1681,288,1284,65,273,4,1869,14618,1994,12044,580
2403307-006,3090,2509,594,205,1641,38,71,5,1915,9179,1840,7122,217
2403306-005,3116,2254,63,172,1999,56,16,6,2191,7346,424,6798,124
2403316-004,6815,5136,583,2938,1443,327,189,10,4553,11629,1442,9896,291
2403321-002,6040,5696,3967,392,494,74,823,4,1729,6977,1505,5103,369
2403321-095,0,0,0,0,0,0,0,0,0,0,0,0,0
2403321-094,0,0,0,0,0,0,0,0,0,0,0,0,0
2403702-004,1082,773,610,24,84,11,44,0,163,2619,1630,873,116
2403708-004,5338,4067,2265,307,1067,137,335,14,1802,11519,5311,5659,549
2401502-001,2842,2300,2083,114,30,35,15,2,217,7875,5020,2573,282
2401505-003,6052,4776,4305,100,160,92,75,5,471,17452,11822,5060,570
2401501-001,4787,3823,3367,187,153,81,34,5,456,13497,8702,4372,423
2401503-002,2309,1823,1630,64,52,51,29,6,193,4825,3193,1469,163
2401503-007,4377,3236,2147,278,646,93,90,2,1089,6669,2947,3483,239
2400113-000,2082,1695,1637,5,13,33,6,1,58,5508,4210,1156,142
2402309-001,1161,947,908,4,4,18,6,2,39,4120,3107,921,92
2403314-003,3036,2384,1241,236,744,45,138,7,1143,8508,3237,5041,230
2403313-010,7183,6052,210,223,5545,96,141,8,5842,17168,909,15958,301
2403315-002,6036,4677,283,563,3711,84,119,3,4394,11214,750,10281,183
2403313-025,477,375,1,59,290,9,19,0,374,995,58,932,5
2403313-016,4156,3339,73,228,3014,50,59,4,3266,11187,461,10499,227
2403313-007,8624,6618,144,258,6156,88,79,7,6474,17617,724,16599,294
2403312-011,5529,4461,224,613,3373,105,263,13,4237,12899,1018,11642,239
2403321-004,4848,3887,1003,934,1091,101,846,10,2884,8104,1553,6279,272
2403301-008,1100,900,247,196,310,35,138,0,653,2490,389,2042,59
2403320-019,2676,2027,207,527,1214,67,93,1,1820,7128,672,6335,121
2403320-008,1443,1169,19,196,938,14,23,1,1150,4288,318,3888,82
2403320-014,550,406,21,207,168,9,17,0,385,1001,87,887,27
2403320-002,1904,1492,186,434,828,21,54,0,1306,3471,392,2987,92
2403320-097,20,15,0,2,13,0,2,2,15,0,0,0,0
2403320-015,351,267,8,18,227,6,15,0,259,966,43,893,30
2403320-012,3710,2749,61,418,2203,55,50,3,2688,5551,287,5176,88
2403320-011,4032,2908,77,891,1882,69,69,2,2831,8758,605,7982,171
2403320-013,1528,1145,28,151,925,9,56,0,1117,2298,174,2080,44
2403316-003,7182,5658,2172,1271,1966,166,232,9,3486,18895,2696,15513,686
2403319-099,0,0,0,0,0,0,0,0,0,0,0,0,0
2403307-008,3173,2431,535,164,1571,64,151,2,1896,8263,1313,6751,199
2403321-006,3153,2601,1651,195,379,55,312,4,950,11681,2232,8963,486
2403301-002,2775,2262,686,616,731,52,221,5,1576,5861,1450,4200,211
2403310-012,8079,6544,1053,887,3588,149,1007,15,5491,16955,2296,14253,406
2403316-002,1237,955,359,221,336,23,41,2,596,3808,695,2950,163
2403306-026,2558,2067,60,81,1934,21,7,1,2007,5449,263,5089,97
2403306-024,1317,1096,54,63,976,13,15,1,1042,2901,166,2683,52
2403306-012,3462,2651,52,102,2473,48,19,5,2599,7576,335,7124,117
2403306-009,3455,2730,84,228,2382,40,33,4,2646,8051,418,7528,105
2403307-016,2282,1892,546,170,1057,40,118,7,1346,5141,1319,3694,128
2403507-001,2929,2338,1903,109,258,39,20,0,435,9570,5487,3801,282
2403501-001,2601,1955,1563,244,106,43,12,6,392,8298,6211,1902,185
2400301-008,3087,2453,1864,155,239,69,118,3,589,8683,5483,2890,310
2403502-001,4795,3689,3043,152,355,66,46,4,646,15146,9831,4840,475
2401901-001,1827,1469,1241,37,145,24,21,5,228,5148,3889,1175,84
2401901-002,13,5,5,0,0,0,0,0,0,0,0,0,0
2401915-001,2487,1903,1524,68,262,36,17,3,379,6937,4712,2014,211
2401915-003,1992,1519,595,54,827,34,17,0,924,4561,1501,2969,91
2401907-011,57,48,36,1,9,0,3,0,12,141,98,41,2
2401907-005,307,251,97,7,147,0,0,0,154,682,171,497,14
2401913-001,242,193,180,6,3,4,2,2,13,901,790,97,14
2401907-010,364,261,101,1,146,0,13,0,160,898,260,619,19
2401909-001,637,538,472,17,31,8,9,4,66,2346,1675,592,79
2401907-006,3053,2589,2159,143,237,47,45,4,430,8349,4921,3166,262
2401907-007,751,562,234,27,288,5,10,1,328,1040,190,836,14
