
GEOID,NAME
33001ALTO01,TOWN OF ALTON
33001BARN01,TOWN OF BARNSTEAD
33001BELM01,TOWN OF BELMONT
33001CENT01,TOWN OF CENTER HARBOR
33001GILF01,TOWN OF GILFORD
33001GILM01,TOWN OF GILMANTON
33001LACO01,LACONIA WARD 1
33001LACO02,LACONIA WARD 2
33001LACO03,LACONIA WARD 3
33001LACO04,LACONIA WARD 4
33001LACO05,LACONIA WARD 5
33001LACO06,LACONIA WARD 6
33001MERE01,TOWN OF MEREDITH
33001NEWH01,TOWN OF NEW HAMPTON
33001SANB01,TOWN OF SANBORNTON
33001TILT01,TOWN OF TILTON
33003ALBA01,TOWN OF ALBANY
33003BART01,TOWN OF BARTLETT
33003BROO01,TOWN OF BROOKFIELD
33003CHAT01,TOWN OF CHATHAM
33003CONW01,TOWN OF CONWAY
33003EATO01,TOWN OF EATON
33003EFFI01,TOWN OF EFFINGHAM
33003FREE01,TOWN OF FREEDOM
33003HALE01,TOWNSHIP OF HALES LOCATION
33003HART01,TOWN OF HARTS LOCATION
33003JACK01,TOWN OF JACKSON
33003MADI01,TOWN OF MADISON
33003MOUL01,TOWN OF MOULTONBOROUGH
33003OSSI01,TOWN OF OSSIPEE
33003SAND01,TOWN OF SANDWICH
33003TAMW01,TOWN OF TAMWORTH
33003TUFT01,TOWN OF TUFTONBORO
33003WAKE01,TOWN OF WAKEFIELD
33003WOLF01,TOWN OF WOLFEBORO
33005ALST01,TOWN OF ALSTEAD
33005CHES01,TOWN OF CHESTERFIELD
33005DUBL01,TOWN OF DUBLIN
33005FITZ01,TOWN OF FITZWILLIAM
33005GILS01,TOWN OF GILSUM
33005HARR01,TOWN OF HARRISVILLE
33005HINS01,TOWN OF HINSDALE
33005JAFF01,TOWN OF JAFFREY
33005KEEN01,KEENE WARD 1
33005KEEN02,KEENE WARD 2
33005KEEN03,KEENE WARD 3
33005KEEN04,KEENE WARD 4
33005KEEN05,KEENE WARD 5
33005MRLB01,TOWN OF MARLBOROUGH
33005MRLW01,TOWN OF MARLOW
33005NELS01,TOWN OF NELSON
33005RICH01,TOWN OF RICHMOND
33005RIND01,TOWN OF RINDGE
33005ROXB01,TOWN OF ROXBURY
33005STOD01,TOWN OF STODDARD
33005SULL01,TOWN OF SULLIVAN
33005SURR01,TOWN OF SURRY
33005SWAN01,TOWN OF SWANZEY
33005TROY01,TOWN OF TROY
33005WALP01,TOWN OF WALPOLE
33005WEST01,TOWN OF WESTMORELAND
33005WINC01,TOWN OF WINCHESTER
33007ATGT01,TOWNSHIP OF ATKINSON AND GILMANTON ACADEMY GRANT
33007BERL01,BERLIN WARD 1
33007BERL02,BERLIN WARD 2
33007BERL03,BERLIN WARD 3
33007BGRT01,TOWNSHIP OF BEANS GRANT
33007BPUR01,TOWNSHIP OF BEANS PURCHASE
33007CAMB01,TOWNSHIP OF CAMBRIDGE
33007CARR01,TOWN OF CARROLL
33007CHAN01,TOWNSHIP OF CHANDLERS PURCHASE
33007CLAR01,TOWN OF CLARKSVILLE
33007COLE01,TOWN OF COLEBROOK
33007COLU01,TOWN OF COLUMBIA
33007CRAW01,TOWNSHIP OF CRAWFORDS PURCHASE
33007CUTT01,TOWNSHIP OF CUTTS GRANT
33007DALT01,TOWN OF DALTON
33007DIXG01,TOWNSHIP OF DIXS GRANT
33007DIXV01,TOWNSHIP OF DIXVILLE
33007DUMM01,TOWNSHIP OF DUMMER
33007ERRO01,TOWN OF ERROL
33007ERVI01,TOWNSHIP OF ERVINGS LOCATION
33007GORH01,TOWN OF GORHAM
33007GRGT01,TOWNSHIP OF GREENS GRANT
33007HADL01,TOWNSHIP OF HADLEYS PURCHASE
33007JEFF01,TOWN OF JEFFERSON
33007KILK01,TOWNSHIP OF KILKENNY
33007LANC01,TOWN OF LANCASTER
33007LOWB01,TOWNSHIP OF LOW AND BURBANKS GRANT
33007MART01,TOWNSHIP OF MARTINS LOCATION
33007MILA01,TOWN OF MILAN
33007MILL01,TOWNSHIP OF MILLSFIELD
33007NORU01,TOWN OF NORTHUMBERLAND
33007ODEL01,TOWNSHIP OF ODELL
33007PINK01,TOWNSHIP OF PINKHAMS GRANT
33007PITB01,TOWN OF PITTSBURG
33007RAND01,TOWN OF RANDOLPH
33007SARG01,TOWNSHIP OF SARGENTS PURCHASE
33007SECO01,TOWNSHIP OF SECOND COLLEGE GRANT
33007SHEL01,TOWN OF SHELBURNE
33007STAR01,TOWN OF STARK
