
GEOID,NAME
28001000101,Courthouse
28001000102,By-Pass Firestation
28001000103,Bellemont
28001000201,Liberty Park
28001000202,Duncan Park
28001000203,Beau Pre
28001000204,Kingston
28001000301,Concord
28001000302,Convention Center
28001000303,Maryland
28001000304,Palestine
28001000401,Northside School
28001000403,Pine Ridge
28001000404,Carpenter
28001000405,Morgantown
28001000501,Foster Mound
28001000502,Airport
28001000503,Oakland
28001000504,Washington
28003000016,Shady Grove
28003000101,Five-Point
28003000102,North Corinth
28003000103,Wenasoga
28003000201,Central
28003000202,Glen
28003000203,Jacinto
28003000204,Pinecrest
28003000301,South Corinth
28003000302,Biggersville
28003000303,Rienzi
28003000401,College Hill
28003000402,Kossuth
28003000501,West Corinth
28003000502,Union Center
28003000503,Bethel
28003000504,East Corinth
28005000024,Vance Park
28005000101,East Gloster
28005000102,Liberty
28005000103,New Zion
28005000104,Zion Hill
28005000201,Ariel
28005000202,Berwick
28005000203,East Centreville
28005000205,Amite River
28005000301,Crosby
28005000302,Gloster
28005000303,Homochitto
28005000304,Oneil
28005000401,East Fork
28005000402,East Liberty
28005000403,Smithdale
28005000404,Tangipahoa
28005000501,Riceville
28005000502,South Liberty
28005000503,Tickfaw
28005000504,Walls
28007000101,South Central
28007000102,Williamsville
28007000201,McCool
28007000202,Liberty Chapel
28007000203,Berea
28007000204,Northeast
28007000301,Carmack
28007000302,Hesterville
28007000303,Possumneck
28007000304,North Central
28007000305,Northwest
28007000306,Aponaug
28007000401,McAdams
28007000402,Newport
28007000403,Sallis
28007000404,Southwest
28007000501,Thompson
28007000502,Zama
28007000503,Providence
28007000504,East
28007000505,Ethel
28009000101,Lamar
28009000102,Canaan
28009000103,Ashland
28009000104,Floyd
28009000105,Hickory Flat
28011000101,Round Lake Gunnison Deeson
28011000102,West Rosedale
28011000103,Pace
28011000104,Benoit
28011000105,Scott
28011000106,Stringtown
28011000107,East Rosedale
28011000108,Winstonville
28011000109,Beulah
28011000110,Longshot
28011000201,East Central Cleveland
28011000202,Northwest Cleveland
28011000203,West Central Cleveland
28011000204,West Cleveland
28011000301,Duncan/Alligator
28011000302,Shelby
28011000303,Mound Bayou
28011000401,Merigold
28011000402,East Cleveland
28011000403,North Cleveland
28011000404,Renova
28011000405,Cleveland Eastgate
28011000406,Cleveland Courthouse
28011000501,Boyle
28011000502,Skene
28011000503,Shaw
28011000504,Choctaw
28011000505,South Cleveland
28013000001,Banner
28013000002,Bruce 3
28013000003,NE Calhoun
28013000004,Bruce 1
28013000005,Calhoun City 1
28013000006,Pittsboro
28013000007,Vardaman
28013000008,Derma 5
28013000009,Calhoun City 4
28013000010,Slate Springs
28015000101,Ray's Shop
28015000102,Jefferson
28015000103,Calvary
28015000104,North Carrollton
28015000105,McCarley
28015000106,Carrollton
28015000107,West Carroll
28015000108,Fire Tower
28015000109,Gravel Hill
28015000110,Black Hawk
28015000111,430 School
28015000112,Salem
28015000113,West Vaiden
28015000114,East Vaiden
28017000101,South Houlka
28017000102,North Houlka
28017000103,Van Vleet
28017000104,North Okolona
28017000105,West Okolona
28017000106,East Okolona
28017000107,Egypt
28017000108,Buena Vista
28017000109,Southeast Houston
28017000111,Northwest Houston
28017000112,Pleasant Grove
28017000113,Anchor
28017000114,Pearsall
28017000115,Sparta
28017000116,Woodland
28019000001,Panhandle
28019000002,East Weir
28019000003,District 5
28019000004,SW Ackerman
28019000005,Fentress
28019000006,West Weir
28019000007,French Camp
28019000008,Kenego
28019000009,Chester
28019000010,Byway
28019000011,Hebron
28019000012,Sherwood
28019000013,Reform
28021000101,District 1A
28021000102,District 1B
28021000103,District 1B
28021000201,District 2A/B
28021000301,District 3A
28021000302,District 3B
28021000401,District 4D
28021000402,District 4A/B
28021000403,District 4C
28021000501,District 5A
28021000502,District 5B
28023000101,South Quitman
28023000102,Desoto
28023000103,Harmony Beat 1
28023000104,Stonewall Beat 1
28023000105,Langsdale
28023000202,Pachuta
28023000204,Oak Grove
28023000205,Shubuta
28023000206,Beaverdam
28023000301,Enterprise
28023000303,Stonewall Beat 3
28023000304,Harmony Beat 2
28023000305,Souinlovie
28023000401,Union
28023000402,Energy
28023000403,Snell
28023000404,Hopewell
28023000405,North Quitman
28023000406,Rolling Creek
28023000501,Manassa
28023000502,Pierce's Springs
28023000503,East Quitman
28023000504,Carmichael
28025000101,Vinton
28025000102,North West Point
28025000201,Union Star
28025000202,Tibbee
28025000203,East West Point
28025000301,Siloam
28025000302,Central West Point
28025000303,Cairo
28025000401,Caradine
28025000403,West West Point
28025000501,South West Point
28025000502,Cedar Bluff
28025000503,Pheba
28025000504,Pine Bluff
28027000001,Lula
28027000002,Coahoma
28027000003,Friar's Point
28027000004,Jonestown
28027000005,Lyons
28027000006,Farrell
28027000008,Clarksdale 2
28027000009,Clarksdale 3
28027000010,Rena Lara
28027000011,Clarksdale 5
28027000012,Bobo
28027000013,Roundaway
28027000014,Clarksdale 4
28027000015,Dublin
28027000016,Cagle Crossing
28027000017,Sasse St. Fire Station
28027000018,Clarksdale Courthouse
28027000019,Clarksdale 4 North
28029000101,Gallman
28029000103,Georgetown North
28029000104,Hazlehurst East
28029000201,Georgetown South
28029000202,Strong Hope-Union
28029000203,Wesson
28029000204,Beauregard
28029000205,Shady Grove
28029000206,Hazlehurst South
28029000301,Martinsville
28029000302,Centerpoint
28029000303,Hazlehurst West
28029000304,Hazlehurst North
28029000401,Carpenter
28029000402,Dentville
28029000403,Crystal Springs South
28029000404,Crystal Springs North
28029000501,Crystal Springs East
28029000502,Crystal Springs West
28031000001,Seminary/West Collins
28031000002,Strahan
28031000004,Richmond
28031000005,Sanford
28031000006,South Collins
28031000007,Collins
28031000008,Williamsburg
28031000009,Dry Creek
28031000010,Lone Star/Black Jack
28031000011,Mt. Olive
28031000012,Rock Hill
28031000013,Gilmer/Yawn
28031000014,Mitchell
28031000015,Okahay
28031000016,Station Creek
28033000101,Ingram's Mill
28033000102,Lewisburg East
28033000103,Miller
28033000104,Fairhaven
28033000105,Olive Branch South
28033000106,Olive Branch North
28033000107,Hack's Cross
28033000108,Olive Branch West
28033000109,Cumberland
28033000110,Olive Branch East
28033000201,Mineral Wells
28033000202,Greenbrook North
28033000203,Southhaven North
28033000204,Greenbrook South
28033000205,Summershill
28033000206,Pleasant Hill North
28033000207,Elmore
28033000301,Colonial Hills
28033000302,Southhaven West
28033000303,Horn Lake Intermediate School
28033000304,Horn Lake West
28033000305,Walls
28033000306,Lake Cormorant
28033000307,Horn Lake North
28033000401,Southhaven South
28033000402,Horn Lake East
28033000403,Horn Lake High School
28033000404,Northwest Community College
28033000405,Nesbit West
28033000406,Endora
28033000408,Horn Lake Central
28033000501,DeSoto Central
28033000502,Nesbit East
28033000503,Bridgetown
28033000505,Lewisburg
28033000506,Hernando East
28033000507,Hernando West
28033000508,Love
28033000509,Alphaba Cockrum
28033000510,Hernando Central
28033000511,Baker's Chapel
28035000101,Timberton
28035000102,Sigler Center
28035000103,Hardy Street
28035000104,Westside
28035000107,Dixie
28035000108,Camp School
28035000109,Dantzler
28035000110,Richburg
28035000201,Rawls Springs
28035000202,Eatonville
28035000203,Glendale
28035000204,Train Depot
28035000205,Hattiesburg Cultural Center
28035000206,Eureka School
28035000207,West Hills
28035000301,Barrontown-Macedonia
28035000302,Leeville
28035000303,Petal Masonic Lodge
28035000304,Sunrise
28035000305,East Petal
28035000306,Sheeplo
28035000402,Mclaurin
28035000404,Lillie Burney School
28035000405,Court Street
28035000406,Rowan School
28035000408,West Petal
28035000409,Dixie Pine-Central
28035000501,Brooklyn
28035000502,Carnes
28035000503,Maxie
28035000504,Highland Park
28035000505,North Heights
28035000506,Pinecrest
28035000507,Thames School
28037000101,Knoxville
28037000102,Roxie
28037000103,Hamburg
28037000201,Pine Grove
28037000202,Antioch
28037000203,Meadville
28037000301,Wesley Chapel
28037000302,Bude
28037000401,Eddiceton
28037000403,McCall Creek
28037000404,Lucien
