
GEOID,NAME
51001000101,Chincoteague
51001000201,Atlantic
51001000202,Greenbackville
51001000301,New Church
51001000401,Bloxom
51001000402,Parksley
51001000403,Saxis
51001000501,Mappsville
51001000502,Rue
51001000601,Accomac
51001000602,Tangier
51001000701,Nandua
51001000801,Bobtown
51001000802,Melfa
51001000803,Wachapreague
51001000901,Painter
51003000101,Woodbrook
51003000103,Branchlands
51003000104,Agnor-Hurt
51003000105,Dunlora
51003000106,Northside
51003000201,Jack Jouett
51003000202,University
51003000203,Georgetown
51003000301,Ivy
51003000302,Red Hill
51003000304,East Ivy
51003000305,Country Green
51003000306,Porters
51003000307,Yellow Mountain
51003000401,Scottsville
51003000402,Monticello
51003000405,Cale
51003000406,Stone Robinson
51003000407,Biscuit Run
51003000501,Keswick
51003000502,Stony Point
51003000503,Hollymead
51003000504,Free Bridge
51003000506,Baker-Butler
51003000507,Pantops
51003000601,Crozet
51003000602,Free Union
51003000603,Earlysville
51003000604,Brownsville
51003000606,Mechums River
51005005101,Arritt
51005005103,Dameron
51005005201,Humpback Bridge
51005005202,Dolly Ann
51005005301,Callaghan
51005005302,Griffith
51005005401,Low Moor
51005005402,Jackson Heights
51005005501,Iron Gate
51005005502,Peters Switch
51005005601,District 1
51005005701,District 2
51007000101,Number One
51007000201,Number Two
51007000301,Number Three
51007000401,Number Four
51007000501,Number Five
51009000101,Wright Shop
51009000102,New Glasgow
51009000103,Coolwell
51009000201,Courthouse
51009000202,Temperance
51009000301,Monroe
51009000302,Elon
51009000303,Pleasant View
51009000401,Amelon
51009000402,Lonco
51009000501,Madison
51011000101,Vera
51011000102,Pamplin
51011000201,Chap
51011000202,Spout Spring
51011000301,US 460
51011000302,Stonewall
51011000401,Courthouse
51011000501,Oakville
51011000502,Agee
51013000001,Arlington
51013000002,Ashton Heights
51013000003,Aurora Hills
51013000004,Ballston
51013000005,Barcroft
51013000006,Crystal City
51013000007,Cherrydale
51013000008,Hume
51013000009,Columbia
51013000010,Wilson
51013000011,East Falls Church
51013000012,Fairlington
51013000013,Glen Carlyn
51013000014,Clarendon
51013000015,Lyon Park
51013000016,Lyon Village
51013000017,Overlee Knolls
51013000018,Park Lane
51013000019,Rosslyn
51013000020,Thrifton
51013000021,Virginia Highlands
51013000022,Abingdon
51013000023,Westover
51013000024,Woodlawn
51013000025,Arlington Forest
51013000026,Fillmore
51013000027,Jefferson
51013000028,Wakefield
51013000029,Dominion Hills
51013000030,Glebe
51013000031,Lexington
51013000032,Oakridge
51013000033,Rock Spring
51013000034,Yorktown
51013000035,Madison
51013000036,Marshall
51013000037,Nottingham
51013000038,Arlington View
51013000039,Ashlawn
51013000040,Virginia Square
51013000041,Navy League
51013000042,Shirlington
51013000043,Campbell
51013000044,Dawson Terrace
51013000045,Buckingham
51013000046,Central
51013000047,Four Mile Run
51013000048,AUSA
51013000049,Monroe
51013000050,Crystal Plaza
51013000051,Taylor
51013000052,Gunston
51013000053,Met Park
51013000054,Garfield Park
51015000101,Jolivue
51015000102,Stuarts Draft Elementary
51015000103,Verona
51015000201,Crimora
51015000202,New Hope
51015000203,Weyers Cave
51015000301,Fort Defiance
51015000302,North River
51015000303,Mount Solon
51015000304,Churchville Fire Station
51015000401,Buffalo Gap
51015000402,Churchville Elementary
51015000403,Craigsville
51015000404,Deerfield
51015000405,Cedar Green
51015000501,Greenville
51015000502,Middlebrook
51015000503,Spottswood
51015000504,White Hill
